month,city,market,month_on_month,yoy,year_avg,methodology,source_url
2022-01,北京,secondhand,100.5,108.0,112.1,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-01,深圳,secondhand,99.5,98.5,106.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-01,重庆,secondhand,100.6,104.7,105.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-02,上海,secondhand,100.9,105.3,111.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-02,北京,secondhand,100.7,107.4,112.9,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-02,深圳,secondhand,99.8,97.4,105.8,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-02,重庆,secondhand,99.9,104.4,105.4,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-03,上海,secondhand,100.4,104.6,111.9,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-03,北京,secondhand,101.2,107.2,114.3,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-03,深圳,secondhand,99.7,96.7,105.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-03,重庆,secondhand,100.1,103.7,105.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-04,上海,secondhand,100.0,103.7,111.9,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-04,北京,secondhand,100.6,106.5,115.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-04,深圳,secondhand,100.5,97.2,106.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-04,重庆,secondhand,99.5,101.9,104.9,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-05,上海,secondhand,100.0,103.0,111.9,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-05,北京,secondhand,99.9,105.3,114.9,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-05,深圳,secondhand,100.1,97.4,106.1,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-05,重庆,secondhand,99.7,100.5,104.6,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-06,上海,secondhand,100.2,102.3,112.2,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-06,北京,secondhand,100.5,104.5,115.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-06,深圳,secondhand,99.0,96.6,105.1,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-06,重庆,secondhand,100.5,100.1,105.1,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-07,上海,secondhand,100.8,102.4,113.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-07,北京,secondhand,100.2,104.1,115.8,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-07,深圳,secondhand,99.5,96.5,104.6,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-07,重庆,secondhand,100.3,100.2,105.4,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-08,上海,secondhand,100.6,102.8,113.6,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-08,北京,secondhand,100.2,103.9,116.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-08,深圳,secondhand,99.5,96.4,104.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-08,重庆,secondhand,99.6,99.8,105.0,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-09,上海,secondhand,100.5,103.9,114.2,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-09,北京,secondhand,100.4,104.6,116.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-09,深圳,secondhand,99.6,96.5,103.6,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2022-09,重庆,secondhand,99.5,99.1,104.5,current_cirea_legacy_doc,https://cirea-net.oss-cn-beijing.aliyuncs.com/gjs/upload/file/202305/70-city-secondhand-2019-2022.doc
2023-01,上海,secondhand,100.4,102.3,102.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-01,北京,secondhand,100.9,104.3,104.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-01,深圳,secondhand,100.6,97.3,97.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-01,重庆,secondhand,99.5,96.8,96.8,current_cirea,https://www.cirea.org.cn/content/4773
2023-02,上海,secondhand,101.0,102.5,102.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-02,北京,secondhand,100.8,104.4,104.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-02,深圳,secondhand,100.5,98.0,97.6,current_cirea,https://www.cirea.org.cn/content/4773
2023-02,重庆,secondhand,100.3,97.2,97.0,current_cirea,https://www.cirea.org.cn/content/4773
2023-03,上海,secondhand,100.7,102.8,102.5,current_cirea,https://www.cirea.org.cn/content/4773
2023-03,北京,secondhand,100.7,103.8,104.2,current_cirea,https://www.cirea.org.cn/content/4773
2023-03,深圳,secondhand,100.3,98.7,98.0,current_cirea,https://www.cirea.org.cn/content/4773
2023-03,重庆,secondhand,100.3,97.4,97.1,current_cirea,https://www.cirea.org.cn/content/4773
2023-04,上海,secondhand,99.8,102.5,102.5,current_cirea,https://www.cirea.org.cn/content/4773
2023-04,北京,secondhand,100.1,103.3,104.0,current_cirea,https://www.cirea.org.cn/content/4773
2023-04,深圳,secondhand,100.5,98.6,98.1,current_cirea,https://www.cirea.org.cn/content/4773
2023-04,重庆,secondhand,100.4,98.2,97.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-05,上海,secondhand,99.2,101.7,102.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-05,北京,secondhand,99.4,102.8,103.7,current_cirea,https://www.cirea.org.cn/content/4773
2023-05,深圳,secondhand,99.9,98.4,98.2,current_cirea,https://www.cirea.org.cn/content/4773
2023-05,重庆,secondhand,99.5,98.1,97.5,current_cirea,https://www.cirea.org.cn/content/4773
2023-06,上海,secondhand,98.8,100.2,102.0,current_cirea,https://www.cirea.org.cn/content/4773
2023-06,北京,secondhand,99.3,101.5,103.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-06,深圳,secondhand,99.3,98.7,98.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-06,重庆,secondhand,99.5,97.1,97.5,current_cirea,https://www.cirea.org.cn/content/4773
2023-07,上海,secondhand,99.3,98.8,101.5,current_cirea,https://www.cirea.org.cn/content/4773
2023-07,北京,secondhand,99.4,100.6,103.0,current_cirea,https://www.cirea.org.cn/content/4773
2023-07,深圳,secondhand,99.1,98.3,98.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-07,重庆,secondhand,99.2,96.0,97.2,current_cirea,https://www.cirea.org.cn/content/4773
2023-08,上海,secondhand,99.7,98.0,101.1,current_cirea,https://www.cirea.org.cn/content/4773
2023-08,北京,secondhand,100.4,100.8,102.7,current_cirea,https://www.cirea.org.cn/content/4773
2023-08,深圳,secondhand,99.8,98.6,98.3,current_cirea,https://www.cirea.org.cn/content/4773
2023-08,重庆,secondhand,99.4,95.9,97.1,current_cirea,https://www.cirea.org.cn/content/4773
2023-09,上海,secondhand,100.6,98.1,100.7,current_cirea,https://www.cirea.org.cn/content/4773
2023-09,北京,secondhand,100.7,101.1,102.5,current_cirea,https://www.cirea.org.cn/content/4773
2023-09,深圳,secondhand,100.0,99.0,98.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-09,重庆,secondhand,99.1,95.5,96.9,current_cirea,https://www.cirea.org.cn/content/4773
2023-10,上海,secondhand,99.2,97.7,100.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-10,北京,secondhand,98.9,99.8,102.2,current_cirea,https://www.cirea.org.cn/content/4773
2023-10,深圳,secondhand,99.5,98.7,98.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-10,重庆,secondhand,99.3,95.5,96.8,current_cirea,https://www.cirea.org.cn/content/4773
2023-11,上海,secondhand,98.5,96.7,100.1,current_cirea,https://www.cirea.org.cn/content/4773
2023-11,北京,secondhand,98.6,98.6,101.9,current_cirea,https://www.cirea.org.cn/content/4773
2023-11,深圳,secondhand,98.5,97.5,98.4,current_cirea,https://www.cirea.org.cn/content/4773
2023-11,重庆,secondhand,99.3,95.4,96.6,current_cirea,https://www.cirea.org.cn/content/4773
2023-12,上海,secondhand,99.4,96.6,99.8,current_cirea,https://www.cirea.org.cn/content/4773
2023-12,北京,secondhand,98.8,97.8,101.6,current_cirea,https://www.cirea.org.cn/content/4773
2023-12,深圳,secondhand,98.9,96.9,98.2,current_cirea,https://www.cirea.org.cn/content/4773
2023-12,重庆,secondhand,98.7,94.5,96.5,current_cirea,https://www.cirea.org.cn/content/4773
2025-01,上海,new,100.6,105.6,,current,https://www.stats.gov.cn/
2025-01,上海,secondhand,100.4,97.7,,current,https://www.stats.gov.cn/
2025-01,北京,new,99.6,94.3,,current,https://www.stats.gov.cn/
2025-01,北京,secondhand,100.1,96.2,,current,https://www.stats.gov.cn/
2025-01,深圳,new,100.2,94.8,,current,https://www.stats.gov.cn/
2025-01,深圳,secondhand,100.4,93.9,,current,https://www.stats.gov.cn/
2025-01,重庆,new,100.4,94.8,,current,https://www.stats.gov.cn/
2025-01,重庆,secondhand,99.6,94.4,,current,https://www.stats.gov.cn/
2025-12,上海,new,100.2,104.8,105.7,current,https://www.stats.gov.cn/
2025-12,上海,secondhand,99.4,93.9,97.6,current,https://www.stats.gov.cn/
2025-12,北京,new,99.6,97.6,96.1,current,https://www.stats.gov.cn/
2025-12,北京,secondhand,98.7,91.5,96.6,current,https://www.stats.gov.cn/
2025-12,深圳,new,99.5,95.6,96.8,current,https://www.stats.gov.cn/
2025-12,深圳,secondhand,99.4,94.6,96.2,current,https://www.stats.gov.cn/
2025-12,重庆,new,99.7,97.1,96.5,current,https://www.stats.gov.cn/
2025-12,重庆,secondhand,99.0,94.0,95.3,current,https://www.stats.gov.cn/
2026-05,上海,new,100.2,103.2,103.8,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,上海,secondhand,100.6,95.7,94.2,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,北京,new,99.8,97.9,97.8,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,北京,secondhand,100.1,93.5,92.1,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,深圳,new,100.4,95.5,94.8,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,深圳,secondhand,100.6,94.5,93.5,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,重庆,new,99.6,95.3,95.8,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-05,重庆,secondhand,100.1,94.5,94.1,current,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963946.html
2026-06,上海,new,100.3,103.1,103.7,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,上海,secondhand,100.4,96.8,94.6,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,北京,new,99.7,97.9,97.8,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,北京,secondhand,100.1,94.5,92.5,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,深圳,new,100.3,96.4,95.1,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,深圳,secondhand,100.3,95.3,93.8,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,重庆,new,99.8,95.7,95.8,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
2026-06,重庆,secondhand,100.1,95.2,94.3,current,https://www.stats.gov.cn/sj/zxfbhjd/202607/t20260715_1964115.html
